timestamp,load [kW],price [â‚¬/kWh],grid_power [kW],soc_kwh [kWh],soc_max [kWh],pv_used [kW],pv_avail [kW],pv_to_bat [kW],pv_to_load [kW],battery_to_load [kW],p_charge [kW],p_discharge [kW],grid_to_bat [kW],grid_to_load [kW]
2022-01-01 00:00:00,0.1,0.2737504,2.0572541179808747e-08,2.2888889112432214,0.95,4.54377843740492e-10,0.0,0.0,4.54377843740492e-10,0.09999998496994514,5.996138555820033e-09,0.09999998496994514,5.996138555820033e-09,1.4576402623988714e-08
2022-01-01 01:00:00,0.1,0.2737504,3.771107586297164e-09,2.1719302314890445,0.95,1.044817947758727e-10,0.0,0.0,1.044817947758727e-10,0.09999999692533952,8.008956929069539e-10,0.09999999692533952,8.008956929069539e-10,2.9702118933902103e-09
2022-01-01 02:00:00,0.1,0.2850034,3.1705534338483355e-08,2.054971579686808,0.95,8.236989470423508e-10,0.0,0.0,8.236989470423508e-10,0.09999997630618311,8.836193269486233e-09,0.09999997630618311,8.836193269486233e-09,2.2869341068997124e-08
2022-01-01 03:00:00,0.10102929783384754,0.1940114,3.796321078187943e-08,1.9368090779882654,0.95,2.797466263359112e-10,0.0,0.0,2.797466263359112e-10,0.1010292626463972,3.054607262343972e-09,0.1010292626463972,3.054607262343972e-09,3.490860351953546e-08
2022-01-01 04:00:00,0.1011699835640638,0.16844409999999999,0.347349747928209,2.1829880686314844,0.95,1.91236664273124e-10,0.0,0.0,1.91236664273124e-10,2.348673020059194e-09,0.24617976690402865,2.348673020059194e-09,0.24617976690402865,0.10116998102418034
2022-01-01 05:00:00,0.17173901262523392,0.1709004,0.5607300030180167,2.571977836746768,0.95,1.7854313330572987e-11,0.0,0.0,1.7854313330572987e-11,3.422255448302449e-10,0.3889909907528214,3.422255448302449e-10,0.3889909907528214,0.17173901226519528
2022-01-01 06:00:00,0.5608495116028005,0.1719773,1.5999064206626967,3.61103148098418,0.95,6.67985802381789e-11,0.0,0.0,6.67985802381789e-11,5.966000493058774e-10,1.0390569097232327,5.966000493058774e-10,1.0390569097232327,0.560849510939464
2022-01-01 07:00:00,1.0738792051683634,0.175208,2.022850685014159,4.559999979083208,0.95,1.6530687671646972e-11,0.0,0.0,1.6530687671646972e-11,1.8736297842625694e-10,0.9489714800496732,1.8736297842625694e-10,0.9489714800496732,1.073879204964486
2022-01-01 08:00:00,0.41402271651542305,0.182952,0.4140226733677799,4.559999928620381,0.95,7.974428181126501e-11,0.0,0.0,7.974428181126501e-11,4.408842728200141e-08,1.020615013233418e-09,4.408842728200141e-08,1.020615013233418e-09,0.4140226723471649
2022-01-01 09:00:00,0.22255730298878032,0.20762390000000003,0.222556970854791,4.55999953977256,0.95,2.350742631197185e-10,0.0,0.0,2.350742631197185e-10,3.361077285580262e-07,4.209270160141092e-09,3.361077285580262e-07,4.209270160141092e-09,0.22255696664552085
2022-01-01 10:00:00,0.1318690475551248,0.2157793,0.13186915726546847,4.559999845860017,0.95,2.2914683271992534e-10,0.0,0.0,2.2914683271992534e-10,-4.643485926948392e-09,1.0521414619598027e-07,-4.643485926948392e-09,1.0521414619598027e-07,0.13186905205132227
2022-01-01 11:00:00,0.1,0.2246244,0.09999978398907143,4.559999593381286,0.95,4.410534575528079e-10,0.0,0.0,4.410534575528079e-10,2.1831044292493554e-07,2.7411411121465793e-09,2.1831044292493554e-07,2.7411411121465793e-09,0.09999978124793032
2022-01-01 12:00:00,0.1106922964898512,0.2374988,0.11069201971877572,4.559999269620053,0.95,6.831970839644179e-10,0.0,0.0,6.831970839644179e-10,2.8259027768930376e-07,6.5043649474349125e-09,2.8259027768930376e-07,6.5043649474349125e-09,0.11069201321441077
2022-01-01 13:00:00,0.10287179651821808,0.23999140000000002,0.10287183447042772,4.559999675941945,0.95,2.342491714415051e-10,0.0,0.0,2.342491714415051e-10,-3.7505100658790844e-09,3.4434637483047395e-08,-3.7505100658790844e-09,3.4434637483047395e-08,0.10287180003579023
2022-01-01 14:00:00,0.14192339511395688,0.2404391,0.14192345264771183,4.559999889881868,0.95,2.2899765668496862e-10,0.0,0.0,2.2899765668496862e-10,-3.1102046431652234e-09,5.461085592815352e-08,-3.1102046431652234e-09,5.461085592815352e-08,0.1419233980368559
2022-01-01 15:00:00,0.2357447018850851,0.24540009999999998,0.23574459115355495,4.559999760586997,0.95,7.454673115061109e-10,0.0,0.0,7.454673115061109e-10,1.1642385078622867e-07,6.437765460425583e-09,1.1642385078622867e-07,6.437765460425583e-09,0.2357445847157895
2022-01-01 16:00:00,0.3325868811217466,0.2760494,0.33258678934735625,4.559999653510191,0.95,6.184723631373882e-10,0.0,0.0,6.184723631373882e-10,9.653397042413084e-08,5.378050781185657e-09,9.653397042413084e-08,5.378050781185657e-09,0.33258678396930547
2022-01-01 17:00:00,0.8883937054729931,0.3043271,6.804247613045676e-08,3.520946032400316,0.95,2.6438459072911116e-10,0.0,0.0,2.6438459072911116e-10,0.888393639024946,1.8587114474833951e-09,0.888393639024946,1.8587114474833951e-09,6.618376468297337e-08
2022-01-01 18:00:00,1.7460570361317511,0.29992270000000004,2.0894383105169888e-07,1.478780067559675,0.95,3.35099813607178e-10,0.0,0.0,3.35099813607178e-10,1.7460568292276144,2.3746171616872896e-09,1.7460568292276144,2.3746171616872896e-09,2.065692138900116e-07
2022-01-01 19:00:00,1.206706188322817,0.2926022,0.7631482775349039,0.9600000229846641,0.95,5.000236174195939e-10,0.0,0.0,5.000236174195939e-10,0.44355791325711164,2.9692400432070414e-09,0.44355791325711164,2.9692400432070414e-09,0.7631482745656638
2022-01-01 20:00:00,0.7349999824353013,0.27033820000000003,0.7349999791225519,0.9600000069275019,0.95,1.2674728382806724e-10,0.0,0.0,1.2674728382806724e-10,3.6681580570943076e-09,5.023742474420678e-10,3.6681580570943076e-09,5.023742474420678e-10,0.7349999786201776
2022-01-01 21:00:00,0.34832797751870437,0.24702149999999998,0.34832801928840834,0.9600000484320574,0.95,2.381645514871674e-10,0.0,0.0,2.381645514871674e-10,2.1449133467552894e-09,4.415271153512151e-08,2.1449133467552894e-09,4.415271153512151e-08,0.3483279751356968
2022-01-01 22:00:00,0.2130566662108195,0.24079,0.21305668701597688,0.9600000674872436,0.95,2.357576289488479e-10,0.0,0.0,2.357576289488479e-10,2.408580411068079e-09,2.3450009147442748e-08,2.408580411068079e-09,2.3450009147442748e-08,0.21305666356596772
2022-01-01 23:00:00,0.1,0.225907,0.09999999368519666,0.9600000227037615,0.95,2.2889971989497575e-10,0.0,-1.495446918676998e-10,2.2889971989497575e-10,5.871406799072176e-09,-1.495446918676998e-10,5.871406799072176e-09,0.0,0.09999999368519666
2022-01-02 00:00:00,0.1,0.1919302,0.1000000025275922,0.960000020865863,0.95,9.561966300655641e-10,0.0,0.0,9.561966300655641e-10,6.971628390628097e-09,1.0457912858663456e-08,6.971628390628097e-09,1.0457912858663456e-08,0.09999999206967934
2022-01-02 01:00:00,0.1,0.1864973,0.09999999921330925,0.9600000061876769,0.95,6.264718345991064e-11,0.0,0.0,6.264718345991064e-11,7.57568795354951e-10,7.609886019280025e-11,7.57568795354951e-10,7.609886019280025e-11,0.09999999913721039
2022-01-02 02:00:00,0.1,0.1821171,0.10000000056198731,0.9600000038064822,0.95,1.525210312113196e-10,0.0,0.0,1.525210312113196e-10,1.9429515562843995e-09,2.6599451060136843e-09,1.9429515562843995e-09,2.6599451060136843e-09,0.0999999979020422
2022-01-02 03:00:00,0.1,0.16514079999999998,0.09999999910129083,0.9600000008965514,0.95,1.064610038120217e-10,0.0,0.0,1.064610038120217e-10,2.7148426245886176e-09,1.9235034634666138e-09,2.7148426245886176e-09,1.9235034634666138e-09,0.09999999717778736
2022-01-02 04:00:00,0.1,0.158631,1.7164865383956218,2.576483252779118,0.95,3.719924629898699e-10,0.0,0.0,3.719924629898699e-10,4.247748671150923e-09,1.6164865430151911,4.247748671150923e-09,1.6164865430151911,0.0999999953804307
2022-01-02 05:00:00,0.170587876768352,0.16396710000000003,0.17058786404672208,2.576483237828599,0.95,2.9729775246182414e-11,0.0,0.0,2.9729775246182414e-11,1.3243780302925293e-08,5.516668440448749e-10,1.3243780302925293e-08,5.516668440448749e-10,0.17058786349505523
2022-01-02 06:00:00,0.5172311230480647,0.16463260000000002,1.312729650926005,3.3719801485159646,0.95,3.761959459062232e-11,0.0,0.0,3.761959459062232e-11,3.4330817236000615e-10,0.795498528258829,3.4330817236000615e-10,0.795498528258829,0.5172311226671759
2022-01-02 07:00:00,1.095576074275484,0.1734414,2.2835978294005375,4.559999488424853,0.95,8.676563869683568e-11,0.0,0.0,8.676563869683568e-11,1.0035469014792454e-09,1.1880217562152793,1.0035469014792454e-09,1.1880217562152793,1.0955760731852582
2022-01-02 08:00:00,0.42314225973936337,0.1820929,0.42314230088421123,4.559999814208753,0.95,5.497685472680066e-11,0.0,0.0,5.497685472680066e-11,-5.893532112165789e-09,3.528028790248597e-08,-5.893532112165789e-09,3.528028790248597e-08,0.4231422656039233
2022-01-02 09:00:00,0.19055188353794303,0.1954755,0.19055192897521764,4.559999936238509,0.95,3.9474588861140865e-10,0.0,0.0,3.9474588861140865e-10,-1.887803789821991e-09,4.3962235680819486e-08,-1.887803789821991e-09,4.3962235680819486e-08,0.19055188501298195
2022-01-02 10:00:00,0.15758829965343782,0.2076723,2.8576008530009284e-07,4.375686844384853,0.95,1.7989594867994126e-10,0.0,0.0,1.7989594867994126e-10,0.15758801491028446,1.1966313753717505e-09,0.15758801491028446,1.1966313753717505e-09,2.845634539247211e-07
2022-01-02 11:00:00,0.1,0.203038,0.0999999891688538,4.375686831694129,0.95,3.311335084657157e-11,0.0,0.0,3.311335084657157e-11,1.1163865004063897e-08,3.6584199576292527e-10,1.1163865004063897e-08,3.6584199576292527e-10,0.09999998880301181
2022-01-02 12:00:00,0.11003032295862562,0.2009568,0.11003031926082633,4.375686827362262,0.95,2.071943253970259e-11,0.0,0.0,2.071943253970259e-11,3.8580543175193144e-09,1.8096117089154408e-10,3.8580543175193144e-09,1.8096117089154408e-10,0.11003031907986516
2022-01-02 13:00:00,0.10194399893377853,0.179685,0.2862574977098016,4.559999961894021,0.95,5.698716123237633e-11,0.0,0.0,5.698716123237633e-11,4.458517020199838e-10,0.18431349927880245,4.458517020199838e-10,0.18431349927880245,0.10194399843099913
2022-01-02 14:00:00,0.14985803078624893,0.182226,0.1498580138656663,4.559999942602034,0.95,7.748237457246236e-11,0.0,0.0,7.748237457246236e-11,1.7877390728314153e-08,1.0339242043057904e-09,1.7877390728314153e-08,1.0339242043057904e-09,0.1498580128317421
2022-01-02 15:00:00,0.250927677187287,0.21360130000000002,0.25092768295308754,4.559999980321133,0.95,1.9882909109115005e-10,0.0,0.0,1.9882909109115005e-10,6.863184877947457e-11,6.045755524833548e-09,6.863184877947457e-11,6.045755524833548e-09,0.25092767690733203
2022-01-02 16:00:00,0.3676128351283433,0.2257134,0.36761283980162146,4.559999993966254,0.95,1.579513478658357e-10,0.0,0.0,1.579513478658357e-10,1.1918857371993484e-09,6.025124745125048e-09,1.1918857371993484e-09,6.025124745125048e-09,0.36761283377649673
2022-01-02 17:00:00,0.885536124444887,0.24386339999999998,3.2421663616221e-07,3.524287654415132,0.95,3.079868963270934e-11,0.0,0.0,3.079868963270934e-11,0.8855358004209657,2.2343090072381276e-10,0.8855358004209657,2.2343090072381276e-10,3.239932052614862e-07
2022-01-02 18:00:00,1.7619045519944105,0.2558424,2.0450543051091367e-09,1.463583993011752,0.95,3.0313743075895584e-11,0.0,0.0,3.0313743075895584e-11,1.7619045502106954,2.915922053762775e-10,1.7619045502106954,2.915922053762775e-10,1.7534620997328592e-09
2022-01-02 19:00:00,1.228930188437737,0.2437424,0.7983654361583499,0.9600000020983888,0.95,3.3074129961739415e-11,0.0,0.0,3.3074129961739415e-11,0.43056475252425835,2.779167863574613e-10,0.43056475252425835,2.779167863574613e-10,0.7983654358804331
2022-01-02 20:00:00,0.6761165672495216,0.2160334,0.6761165714597172,0.96000000593563,0.95,3.127818489394302e-11,0.0,0.0,3.127818489394302e-11,3.199526638410821e-10,4.5613697361771335e-09,3.199526638410821e-10,4.5613697361771335e-09,0.6761165668983474
2022-01-02 21:00:00,0.3384466193605409,0.178717,0.3384466244740917,0.960000010394587,0.95,2.217080500230902e-11,0.0,0.0,2.217080500230902e-11,2.805416343720077e-10,5.41637749525027e-09,2.805416343720077e-10,5.41637749525027e-09,0.33844661905771417
2022-01-02 22:00:00,0.2024933266978653,0.1788743,0.20249333521369814,0.9600000181568412,0.95,4.0438122560978504e-11,0.0,0.0,4.0438122560978504e-11,5.440985283082909e-10,9.100354934185771e-09,5.440985283082909e-10,9.100354934185771e-09,0.2024933261133432
2022-01-02 23:00:00,0.12699549558290885,0.1627087,0.1269957854627322,0.9600003069253528,0.95,8.130469589899649e-10,0.0,0.0,8.130469589899649e-10,1.1066983366723057e-08,3.0175904851476205e-07,1.1066983366723057e-08,3.0175904851476205e-07,0.1269954837036837
2022-01-03 00:00:00,0.1,0.12323850000000001,0.1000430980489239,0.9600434043207641,0.95,3.0303325346223113e-10,0.0,0.0,3.0303325346223113e-10,5.063962702236391e-09,4.3103414717841466e-05,5.063962702236391e-09,4.3103414717841466e-05,0.09999999463420606
2022-01-03 01:00:00,0.1,0.13496339999999998,0.10000008521627957,0.9600434804512332,0.95,8.041163944780139e-11,0.0,0.0,8.041163944780139e-11,1.4479203782358024e-09,8.67444355348174e-08,1.4479203782358024e-09,8.67444355348174e-08,0.09999999847184403
2022-01-03 02:00:00,0.1,0.13496339999999998,0.10000027980186388,0.9600437475340735,0.95,1.8998430293905373e-10,0.0,0.0,1.8998430293905373e-10,3.269464918549975e-09,2.832572868589337e-07,3.269464918549975e-09,2.832572868589337e-07,0.09999999654457702
2022-01-03 03:00:00,0.1,0.13496339999999998,0.10000009337335658,0.960043839773657,0.95,3.4881382707600795e-11,0.0,0.0,3.4881382707600795e-11,5.894665443180125e-10,9.399731584125793e-08,5.894665443180125e-10,9.399731584125793e-08,0.09999999937604073
2022-01-03 04:00:00,0.1,0.13496339999999998,0.10000005833478628,0.9600438977693532,0.95,4.127598510756927e-11,0.0,0.0,4.127598510756927e-11,7.040262026374135e-10,5.90799129913123e-08,7.040262026374135e-10,5.90799129913123e-08,0.0999999992548733
2022-01-03 05:00:00,0.1886552775410349,0.1228634,3.7886144414811818,4.559999940892702,0.95,4.2862563547080184e-11,0.0,0.0,4.2862563547080184e-11,7.904205719994286e-10,3.599959164773399,7.904205719994286e-10,3.599959164773399,0.1886552767077827
2022-01-03 06:00:00,0.5498852457425717,0.1663871,0.5498852636499583,4.55999998495263,0.95,1.1623353396096251e-10,0.0,0.0,1.1623353396096251e-10,2.5300127209652357e-10,1.828308318180019e-08,2.5300127209652357e-10,1.828308318180019e-08,0.5498852453668751
2022-01-03 07:00:00,1.0771561129676293,0.2321748,1.0771560906737707,4.559999958991863,0.95,5.087528485317227e-11,0.0,0.0,5.087528485317227e-11,2.2745563716211412e-08,5.024340096013432e-10,2.2745563716211412e-08,5.024340096013432e-10,1.0771560901713366
2022-01-03 08:00:00,0.4066278537696693,0.2680634,0.40662782773272704,4.559999928798274,0.95,9.638866725661813e-11,0.0,0.0,9.638866725661813e-11,2.679311604690899e-08,8.522451665191727e-10,2.679311604690899e-08,8.522451665191727e-10,0.4066278268804819
2022-01-03 09:00:00,0.20552185460003675,0.2800424,0.20552185857556612,4.559999973035866,0.95,2.836121679088293e-10,0.0,0.0,2.836121679088293e-10,4.0446252639861764e-11,4.325333035155735e-09,4.0446252639861764e-11,4.325333035155735e-09,0.2055218542502331
2022-01-03 10:00:00,0.14776267003944532,0.26690179999999997,0.14776267540749902,4.5599999912874924,0.95,1.7346709874121027e-10,0.0,0.0,1.7346709874121027e-10,1.0048330866650206e-09,6.5490623106494496e-09,1.0048330866650206e-09,6.5490623106494496e-09,0.1477626688584367
2022-01-03 11:00:00,0.1253639536009777,0.2670833,0.12536388978647386,4.559999916574314,0.95,8.237788074168836e-11,0.0,0.0,8.237788074168836e-11,6.491175743206485e-08,1.1797662849478633e-09,6.491175743206485e-08,1.1797662849478633e-09,0.12536388860670758
2022-01-03 12:00:00,0.1,0.2680634,0.09999992577742564,4.559999829936928,0.95,2.758001621189875e-10,0.0,0.0,2.758001621189875e-10,7.612202674209422e-08,2.175228754917629e-09,7.612202674209422e-08,2.175228754917629e-09,0.09999992360219688
2022-01-03 13:00:00,0.1374242218780977,0.2712336,0.1374242313626131,4.559999928365282,0.95,5.207806511362276e-10,0.0,0.0,5.207806511362276e-10,-2.0037725048571603e-09,8.066275506233745e-09,-2.0037725048571603e-09,8.066275506233745e-09,0.13742422329633758
2022-01-03 14:00:00,0.15429505228409698,0.29006119999999996,0.15429508864870975,4.559999974064151,0.95,1.265810441342339e-09,0.0,0.0,1.265810441342339e-09,1.1198694182253575e-08,4.8833457028647867e-08,1.1198694182253575e-08,4.8833457028647867e-08,0.15429503981525272
2022-01-03 15:00:00,0.22306631998829113,0.2960144,0.22306632343529106,4.559999991462146,0.95,1.2073453151330317e-10,0.0,0.0,1.2073453151330317e-10,4.1463121997596575e-10,3.9826529671607595e-09,4.1463121997596575e-10,3.9826529671607595e-09,0.2230663194526381
2022-01-03 16:00:00,0.369094019976319,0.28742340000000005,0.36909402091257004,4.5599999973881795,0.95,5.2850492918675535e-11,0.0,0.0,5.2850492918675535e-11,3.9482410977348196e-10,1.3835891866526545e-09,3.9482410977348196e-10,1.3835891866526545e-09,0.36909401952898085
2022-01-03 17:00:00,0.909233559392504,0.30253630000000004,0.9092333303818501,4.559999729528503,0.95,6.778746483524675e-11,0.0,0.0,6.778746483524675e-11,2.2944351034212698e-07,5.005684542458518e-10,2.2944351034212698e-07,5.005684542458518e-10,0.9092333298812816
2022-01-03 18:00:00,1.7627773152105686,0.38180339999999996,1.1819135838655378e-08,2.498273676527739,0.95,2.719004845273375e-10,0.0,0.0,2.719004845273375e-10,1.7627773050071085,1.886588495847794e-09,1.7627773050071085,1.886588495847794e-09,9.932547342807583e-09
2022-01-03 19:00:00,1.2550229203073633,0.35518340000000004,3.4542145531288673e-08,1.0304109921215037,0.9499997903135708,2.5944639359867367e-10,0.0,0.0,2.5944639359867367e-10,1.2550228874696998,1.9631672115548528e-09,1.2550228874696998,1.9631672115548528e-09,3.257897831973382e-08
2022-01-03 20:00:00,0.7129197275578228,0.3041214,0.6527184227624091,0.9600000937476366,0.949999769701546,1.6342452032173145e-10,0.0,0.0,1.6342452032173145e-10,0.06020130585621332,1.2240825628609342e-09,0.06020130585621332,1.2240825628609342e-09,0.6527184215383265
2022-01-03 21:00:00,0.3399411084363326,0.29736959999999996,0.3399410986755445,0.9600000327729746,0.9499997697015432,1.9310402694477751e-10,0.0,-7.489031839642422e-10,1.9310402694477751e-10,8.74256322055732e-09,-7.489031839642422e-10,8.74256322055732e-09,0.0,0.3399410986755445
2022-01-03 22:00:00,0.2189340142272293,0.2801634,0.21893400879738217,0.9600000124449575,0.949999769701541,2.3118634770092602e-10,0.0,0.0,2.3118634770092602e-10,6.370306446105963e-09,1.185282371716852e-09,6.370306446105963e-09,1.185282371716852e-09,0.2189340076120998
2022-01-03 23:00:00,0.1366137823878499,0.2559634,3.01198444976675,3.8353713768479705,0.9499997697015408,5.6368207447974563e-11,0.0,0.0,5.6368207447974563e-11,4.415155901444133e-10,2.8753706678767315,4.415155901444133e-10,2.8753706678767315,0.1366137818900186
2022-01-04 00:00:00,0.1,0.3586924,2.1890204955070888e-09,3.718412286721735,0.9499997354629901,3.985767778752339e-11,0.0,0.0,3.985767778752339e-11,0.0999999980871328,3.1606261280669794e-10,0.0999999980871328,3.1606261280669794e-10,1.872957882700391e-09
2022-01-04 01:00:00,0.10186157382196714,0.28893589999999997,0.1018615490221104,3.7184122575902103,0.9499997354629808,2.337673929574079e-10,0.0,0.0,2.337673929574079e-10,2.6930688881759956e-08,2.3646767402381764e-09,2.6930688881759956e-08,2.3646767402381764e-09,0.10186154665743366
2022-01-04 02:00:00,0.1,0.2888754,0.10000000849885177,3.718412266078194,0.9499997354629807,5.729911777082352e-11,0.0,0.0,5.729911777082352e-11,3.9166816360916456e-10,8.947820015774004e-09,3.9166816360916456e-10,8.947820015774004e-09,0.09999999955103175
2022-01-04 03:00:00,0.1,0.2672285,0.09999999620744006,3.7184122615626194,0.9499997354629791,1.0571157871879544e-11,0.0,0.0,1.0571157871879544e-11,4.314378090681708e-09,5.323673352134139e-10,4.314378090681708e-09,5.323673352134139e-10,0.09999999567507273
2022-01-04 04:00:00,0.10759399242329394,0.2645907,0.9491801904480104,4.559998693914569,0.9499997354629791,1.9772141825609646e-11,0.0,0.0,1.9772141825609646e-11,2.2546561610797925e-10,0.8415861982699033,2.2546561610797925e-10,0.8415861982699033,0.10759399217810706
2022-01-04 05:00:00,0.17044160475490017,0.2679424,0.1704416179980502,4.559998719003452,0.949999735462978,3.404790234580556e-10,0.0,0.0,3.404790234580556e-10,2.9840996546415056e-09,1.6572163035494744e-08,2.9840996546415056e-09,1.6572163035494744e-08,0.17044160142588716
2022-01-04 06:00:00,0.5311004708233628,0.3127245,0.531100472491031,4.5599987268086934,0.949999735462978,9.080166921703467e-11,0.0,0.0,9.080166921703467e-11,6.18337080215673e-10,2.375320899124255e-09,6.18337080215673e-10,2.375320899124255e-09,0.53110047011571
2022-01-04 07:00:00,1.0187791322932875,0.3438578,0.9888574014004969,4.525002540585471,0.9499997252181984,1.1922774473104623e-10,0.0,0.0,1.1922774473104623e-10,0.029921731528947136,7.552376941862213e-10,0.029921731528947136,7.552376941862213e-10,0.9888574006452593
2022-01-04 08:00:00,0.41901876647737185,0.33934449999999994,0.4190187057148453,4.525002470002576,0.9499997252181773,2.1412781982200091e-10,0.0,0.0,2.1412781982200091e-10,6.1801502069602e-08,1.248093672383366e-09,6.1801502069602e-08,1.248093672383366e-09,0.4190187044667516
2022-01-04 09:00:00,0.21884835354729595,0.3527634,1.3120379276892767e-07,4.269039562985082,0.9499996502874564,3.269548597438668e-10,0.0,0.0,3.269548597438668e-10,0.21884822406615242,2.0529823977378815e-09,0.21884822406615242,2.0529823977378815e-09,1.2915081037118978e-07
2022-01-04 10:00:00,0.17069528230620437,0.3526182,3.394007918190159e-07,4.069396282094444,0.9499995918435694,3.3612063775884257e-10,0.0,0.0,3.3612063775884257e-10,0.17069494558541376,3.0361250090471403e-09,0.17069494558541376,3.0361250090471403e-09,3.3636466680996876e-07
2022-01-04 11:00:00,0.1,0.3435916,0.09999971865145658,4.069395953094886,0.9499995918434727,2.852845477159893e-10,0.0,0.0,2.852845477159893e-10,2.8292279053547645e-07,1.8594559601688157e-09,2.8292279053547645e-07,1.8594559601688157e-09,0.09999971679200062
2022-01-04 12:00:00,0.1,0.34364,0.09999982724155437,4.069395751371604,0.9499995918434117,1.2340010210093521e-09,0.0,0.0,1.2340010210093521e-09,1.782741581349022e-07,6.750361980888432e-09,1.782741581349022e-07,6.750361980888432e-09,0.0999998204911924
2022-01-04 13:00:00,0.13110226053968332,0.3401673,0.13110231246788442,4.069395804160428,0.9499995918434103,6.524037835051982e-10,0.0,0.0,6.524037835051982e-10,3.3035270128140666e-09,5.588125187494558e-08,3.3035270128140666e-09,5.588125187494558e-08,0.13110225658663255
2022-01-04 14:00:00,0.19472979411825903,0.3394534,0.19472976359181568,4.069395770268115,0.9499995918433983,8.485712704626213e-10,0.0,0.0,8.485712704626213e-10,3.535075024899885e-08,5.665839059759955e-09,3.535075024899885e-08,5.665839059759955e-09,0.19472975792597663
2022-01-04 15:00:00,0.2535654746630982,0.3417887,0.2535655891516105,4.069396059408564,0.9499995918433984,3.261480327015371e-10,0.0,0.0,3.261480327015371e-10,-4.1763272758333554e-10,1.1375590787765239e-07,-4.1763272758333554e-10,1.1375590787765239e-07,0.2535654753957026
